open,high,low,close,volume,date
18181.80078125,18369.619140625,18181.80078125,18308.150390625,,09/30/2016
18279.599609375,18279.80078125,18203.75,18253.849609375,,10/03/2016
18267.6796875,18313.76953125,18116.259765625,18168.44921875,,10/04/2016
18205.5,18315.8203125,18205.5,18281.029296875,,10/05/2016
18280.419921875,18288.119140625,18162.970703125,18268.5,,10/06/2016
18295.349609375,18319.73046875,18149.349609375,18240.490234375,,10/07/2016
18282.94921875,18399.9609375,18282.94921875,18329.0390625,,10/10/2016
18308.4296875,18312.330078125,18061.9609375,18128.66015625,,10/11/2016
18132.630859375,18193.9609375,18082.08984375,18144.19921875,,10/12/2016
18088.3203125,18137.69921875,17959.94921875,18098.939453125,,10/13/2016
18177.349609375,18261.109375,18138.380859375,18138.380859375,,10/14/2016
18135.849609375,18162.279296875,18063.01953125,18086.400390625,,10/17/2016
18145.060546875,18225.80078125,18129.44921875,18161.939453125,,10/18/2016
18178.2109375,18252.19921875,18169.25,18202.619140625,,10/19/2016
18161.869140625,18249.05078125,18129.0703125,18162.349609375,,10/20/2016
18152.630859375,18168.759765625,18049.76953125,18145.7109375,,10/21/2016
18197.140625,18275.0390625,18191.1796875,18223.029296875,,10/24/2016
18206.51953125,18241.689453125,18151.69921875,18169.26953125,,10/25/2016
18103.80078125,18236.0390625,18062.30078125,18199.330078125,,10/26/2016
18234.810546875,18253.19921875,18149.19921875,18169.6796875,,10/27/2016
18193.7890625,18257.060546875,18094.970703125,18161.189453125,,10/28/2016
18176.599609375,18193.6796875,18130.580078125,18142.419921875,,10/31/2016
18158.240234375,18177.009765625,17940.83984375,18037.099609375,,11/01/2016
18017.720703125,18044.150390625,17931.890625,17959.640625,,11/02/2016
17978.75,18006.9609375,17904.0703125,17930.669921875,,11/03/2016
17928.349609375,17986.759765625,17883.560546875,17888.279296875,,11/04/2016
17994.640625,18263.30078125,17994.640625,18259.599609375,,11/07/2016
18251.380859375,18400.5,18200.75,18332.740234375,,11/08/2016
18317.259765625,18650.060546875,18252.55078125,18589.689453125,,11/09/2016
18603.140625,18873.66015625,18603.140625,18807.880859375,,11/10/2016
18781.650390625,18855.779296875,18736.9609375,18847.66015625,,11/11/2016
18876.76953125,18934.05078125,18815.75,18868.689453125,,11/14/2016
18858.2109375,18925.259765625,18806.060546875,18923.060546875,,11/15/2016
18909.849609375,18909.849609375,18825.890625,18868.140625,,11/16/2016
18866.220703125,18904.029296875,18845.26953125,18903.8203125,,11/17/2016
18905.330078125,18915.740234375,18853.830078125,18867.9296875,,11/18/2016
18898.6796875,18960.759765625,18883.099609375,18956.689453125,,11/21/2016
18970.390625,19043.900390625,18962.8203125,19023.869140625,,11/22/2016
19015.51953125,19083.759765625,19000.380859375,19083.1796875,,11/23/2016
19093.720703125,19152.140625,19093.720703125,19152.140625,,11/25/2016
19122.140625,19138.720703125,19072.25,19097.900390625,,11/28/2016
19064.0703125,19144.400390625,19062.220703125,19121.599609375,,11/29/2016
19135.640625,19225.2890625,19123.380859375,19123.580078125,,11/30/2016
19149.19921875,19214.30078125,19138.7890625,19191.9296875,,12/01/2016
19161.25,19196.140625,19141.1796875,19170.419921875,,12/02/2016
19244.349609375,19274.849609375,19186.73046875,19216.240234375,,12/05/2016
19219.91015625,19255.890625,19184.740234375,19251.779296875,,12/06/2016
19241.990234375,19558.419921875,19229.830078125,19549.619140625,,12/07/2016
19559.939453125,19664.970703125,19527.830078125,19614.810546875,,12/08/2016
19631.349609375,19757.740234375,19623.189453125,19756.849609375,,12/09/2016
19770.19921875,19824.58984375,19747.740234375,19796.4296875,,12/12/2016
19852.2109375,19953.75,19846.44921875,19911.2109375,,12/13/2016
19876.130859375,19966.4296875,19748.669921875,19792.529296875,,12/14/2016
19811.5,19951.2890625,19811.5,19852.240234375,,12/15/2016
19909.009765625,19923.169921875,19821.0,19843.41015625,,12/16/2016
19836.66015625,19917.779296875,19832.94921875,19883.060546875,,12/19/2016
19920.58984375,19987.630859375,19920.419921875,19974.619140625,,12/20/2016
19968.970703125,19986.560546875,19941.9609375,19941.9609375,,12/21/2016
19922.6796875,19933.830078125,19882.189453125,19918.880859375,,12/22/2016
19908.609375,19934.150390625,19899.060546875,19933.810546875,,12/23/2016
19943.4609375,19980.240234375,19939.80078125,19945.0390625,,12/27/2016
19964.310546875,19981.109375,19827.310546875,19833.6796875,,12/28/2016
19835.4609375,19878.439453125,19788.939453125,19819.779296875,,12/29/2016
19833.169921875,19852.55078125,19718.669921875,19762.599609375,,12/30/2016
19872.859375,19938.529296875,19775.9296875,19881.759765625,,01/03/2017
19890.939453125,19956.140625,19878.830078125,19942.16015625,,01/04/2017
19924.560546875,19948.599609375,19811.119140625,19899.2890625,,01/05/2017
19906.9609375,19999.630859375,19834.080078125,19963.80078125,,01/06/2017
19931.41015625,19943.779296875,19887.380859375,19887.380859375,,01/09/2017
19876.349609375,19957.119140625,19836.029296875,19855.529296875,,01/10/2017
19887.380859375,19973.419921875,19833.16015625,19954.279296875,,01/11/2017
19926.2109375,19929.2890625,19770.470703125,19891.0,,01/12/2017
19912.5390625,19952.029296875,19849.380859375,19885.73046875,,01/13/2017
19848.8203125,19882.990234375,19775.349609375,19826.76953125,,01/17/2017
19822.73046875,19828.19921875,19739.0,19804.720703125,,01/18/2017
19813.55078125,19824.140625,19677.939453125,19732.400390625,,01/19/2017
19795.060546875,19843.939453125,19759.140625,19827.25,,01/20/2017
19794.7890625,19833.98046875,19732.359375,19799.849609375,,01/23/2017
19794.6796875,19949.240234375,19786.7109375,19912.7109375,,01/24/2017
19994.48046875,20082.0,19994.48046875,20068.509765625,,01/25/2017
20076.25,20125.580078125,20067.529296875,20100.91015625,,01/26/2017
20103.359375,20115.970703125,20072.640625,20093.779296875,,01/27/2017
20028.619140625,20028.619140625,19870.390625,19971.130859375,,01/30/2017
19913.16015625,19918.169921875,19784.76953125,19864.08984375,,01/31/2017
19923.810546875,19967.73046875,19845.990234375,19890.939453125,,02/01/2017
19858.33984375,19922.75,19831.08984375,19884.91015625,,02/02/2017
19964.2109375,20081.48046875,19964.2109375,20071.4609375,,02/03/2017
20025.609375,20094.94921875,20002.810546875,20052.419921875,,02/06/2017
20107.619140625,20155.349609375,20068.6796875,20090.2890625,,02/07/2017
20049.2890625,20068.279296875,20015.330078125,20054.33984375,,02/08/2017
20061.73046875,20206.359375,20061.73046875,20172.400390625,,02/09/2017
20211.23046875,20298.2109375,20204.759765625,20269.369140625,,02/10/2017
20338.5390625,20441.48046875,20322.94921875,20412.16015625,,02/13/2017
20374.220703125,20504.41015625,20374.01953125,20504.41015625,,02/14/2017
20504.26953125,20620.44921875,20496.029296875,20611.859375,,02/15/2017
20627.310546875,20639.869140625,20556.830078125,20619.76953125,,02/16/2017
20564.130859375,20624.05078125,20532.609375,20624.05078125,,02/17/2017
20663.4296875,20757.640625,20663.369140625,20743.0,,02/21/2017
20715.41015625,20781.58984375,20692.390625,20775.599609375,,02/22/2017
20817.2109375,20840.69921875,20746.41015625,20810.3203125,,02/23/2017
20751.91015625,20821.759765625,20733.94921875,20821.759765625,,02/24/2017
20808.7109375,20851.330078125,20774.759765625,20837.439453125,,02/27/2017
20833.880859375,20841.240234375,20781.2109375,20812.240234375,,02/28/2017
20957.2890625,21169.109375,20957.2890625,21115.55078125,,03/01/2017
21128.91015625,21129.19921875,20996.609375,21002.970703125,,03/02/2017
21008.75,21039.9609375,20953.859375,21005.7109375,,03/03/2017
20955.7109375,20986.4296875,20912.109375,20954.33984375,,03/06/2017
20934.890625,20970.5390625,20901.259765625,20924.759765625,,03/07/2017
20940.439453125,20951.439453125,20835.580078125,20855.73046875,,03/08/2017
20864.3203125,20900.5703125,20777.16015625,20858.189453125,,03/09/2017
20919.009765625,20940.2890625,20827.66015625,20902.98046875,,03/10/2017
20899.279296875,20926.060546875,20845.7109375,20881.48046875,,03/13/2017
20848.599609375,20874.0,20786.310546875,20837.369140625,,03/14/2017
20874.779296875,20977.470703125,20859.599609375,20950.099609375,,03/15/2017
20969.26953125,21000.109375,20893.5,20934.55078125,,03/16/2017
20965.369140625,20980.509765625,20911.0703125,20914.619140625,,03/17/2017
20916.26953125,20955.44921875,20885.69921875,20905.859375,,03/20/2017
20956.330078125,20970.0390625,20653.259765625,20668.009765625,,03/21/2017
20640.419921875,20686.2109375,20578.94921875,20661.30078125,,03/22/2017
20645.0703125,20757.890625,20618.619140625,20656.580078125,,03/23/2017
20674.44921875,20718.330078125,20529.669921875,20596.720703125,,03/24/2017
20488.349609375,20578.4609375,20412.80078125,20550.98046875,,03/27/2017
20542.140625,20735.609375,20520.099609375,20701.5,,03/28/2017
20675.75,20684.73046875,20625.029296875,20659.3203125,,03/29/2017
20662.7890625,20753.779296875,20643.599609375,20728.490234375,,03/30/2017
20700.33984375,20722.58984375,20660.6796875,20663.220703125,,03/31/2017
20665.169921875,20692.33984375,20517.8203125,20650.2109375,,04/03/2017
20634.939453125,20701.2890625,20605.30078125,20689.240234375,,04/04/2017
20745.060546875,20887.5,20639.55078125,20648.150390625,,04/05/2017
20653.76953125,20746.4609375,20612.169921875,20662.94921875,,04/06/2017
20647.810546875,20726.0703125,20606.94921875,20656.099609375,,04/07/2017
20668.220703125,20750.330078125,20614.859375,20658.01953125,,04/10/2017
20644.3203125,20660.029296875,20512.560546875,20651.30078125,,04/11/2017
20637.94921875,20642.5390625,20553.029296875,20591.859375,,04/12/2017
20561.689453125,20612.26953125,20453.25,20453.25,,04/13/2017
20484.75,20644.41015625,20484.75,20636.919921875,,04/17/2017
20561.390625,20600.119140625,20462.279296875,20523.279296875,,04/18/2017
20503.51953125,20546.689453125,20379.55078125,20404.490234375,,04/19/2017
20406.6796875,20629.779296875,20406.6796875,20578.7109375,,04/20/2017
20578.099609375,20601.400390625,20505.330078125,20547.759765625,,04/21/2017
20723.58984375,20792.19921875,20723.58984375,20763.890625,,04/24/2017
20915.509765625,21026.970703125,20909.380859375,20996.119140625,,04/25/2017
21009.94921875,21070.900390625,20972.26953125,20975.08984375,,04/26/2017
20991.119140625,21005.80078125,20935.80078125,20981.330078125,,04/27/2017
20987.390625,20987.759765625,20926.75,20940.509765625,,04/28/2017
20962.73046875,20976.619140625,20898.380859375,20913.4609375,,05/01/2017
20941.189453125,20960.919921875,20904.060546875,20949.890625,,05/02/2017
20915.0,20972.740234375,20874.1796875,20957.900390625,,05/03/2017
20987.830078125,20990.7890625,20847.94921875,20951.470703125,,05/04/2017
20929.0390625,21006.939453125,20905.0,21006.939453125,,05/05/2017
20991.259765625,21017.890625,20971.05078125,21012.279296875,,05/08/2017
21022.279296875,21046.849609375,20938.0390625,20975.779296875,,05/09/2017
20958.490234375,20976.279296875,20884.150390625,20943.109375,,05/10/2017
20925.720703125,20933.359375,20798.900390625,20919.419921875,,05/11/2017
20893.189453125,20916.099609375,20869.740234375,20896.609375,,05/12/2017
20923.630859375,21000.830078125,20923.630859375,20981.939453125,,05/15/2017
20984.48046875,21033.529296875,20932.880859375,20979.75,,05/16/2017
20846.169921875,20846.169921875,20601.080078125,20606.9296875,,05/17/2017
20579.650390625,20759.19921875,20553.44921875,20663.01953125,,05/18/2017
20698.279296875,20857.130859375,20687.939453125,20804.83984375,,05/19/2017
20867.76953125,20914.259765625,20860.16015625,20894.830078125,,05/22/2017
20908.669921875,20961.140625,20896.220703125,20937.91015625,,05/23/2017
20949.2109375,21022.8203125,20933.580078125,21012.419921875,,05/24/2017
21062.9609375,21112.3203125,21051.41015625,21082.94921875,,05/25/2017
21070.150390625,21092.8203125,21050.490234375,21080.279296875,,05/26/2017
21045.490234375,21063.619140625,21009.599609375,21029.470703125,,05/30/2017
21048.4609375,21051.69921875,20942.5703125,21008.650390625,,05/31/2017
21030.55078125,21144.1796875,20994.220703125,21144.1796875,,06/01/2017
21142.08984375,21225.0390625,21129.560546875,21206.2890625,,06/02/2017
21195.029296875,21224.41015625,21168.689453125,21184.0390625,,06/05/2017
21145.48046875,21180.470703125,21118.4609375,21136.23046875,,06/06/2017
21171.5703125,21189.83984375,21113.310546875,21173.689453125,,06/07/2017
21169.759765625,21265.689453125,21138.16015625,21182.529296875,,06/08/2017
21208.9609375,21305.349609375,21159.44921875,21271.970703125,,06/09/2017
21259.94921875,21277.080078125,21186.150390625,21235.669921875,,06/12/2017
21256.830078125,21332.76953125,21256.830078125,21328.470703125,,06/13/2017
21342.7109375,21391.970703125,21294.08984375,21374.560546875,,06/14/2017
21291.689453125,21367.279296875,21261.869140625,21359.900390625,,06/15/2017
21335.9296875,21384.419921875,21308.009765625,21384.279296875,,06/16/2017
21444.75,21528.990234375,21436.080078125,21528.990234375,,06/19/2017
21521.25,21535.029296875,21464.240234375,21467.140625,,06/20/2017
21466.390625,21492.619140625,21390.0,21410.029296875,,06/21/2017
21407.98046875,21456.470703125,21394.810546875,21397.2890625,,06/22/2017
21380.919921875,21421.7890625,21333.890625,21394.759765625,,06/23/2017
21434.6796875,21506.2109375,21381.25,21409.55078125,,06/26/2017
21411.189453125,21440.599609375,21310.66015625,21310.66015625,,06/27/2017
21372.359375,21478.75,21372.359375,21454.609375,,06/28/2017
21487.380859375,21487.380859375,21197.080078125,21287.029296875,,06/29/2017
21348.599609375,21426.119140625,21325.080078125,21349.630859375,,06/30/2017
21392.30078125,21562.75,21391.7109375,21479.26953125,,07/03/2017
21492.830078125,21505.359375,21404.759765625,21478.169921875,,07/05/2017
21423.9296875,21433.099609375,21305.380859375,21320.0390625,,07/06/2017
21354.66015625,21425.8203125,21350.720703125,21414.33984375,,07/07/2017
21381.23046875,21446.390625,21371.109375,21408.51953125,,07/10/2017
21410.169921875,21441.619140625,21279.30078125,21409.0703125,,07/11/2017
21467.9296875,21580.7890625,21467.9296875,21532.140625,,07/12/2017
21537.189453125,21568.720703125,21512.359375,21553.08984375,,07/13/2017
21532.76953125,21681.529296875,21521.720703125,21637.740234375,,07/14/2017
21633.970703125,21661.810546875,21617.66015625,21629.720703125,,07/17/2017
21589.939453125,21589.939453125,21471.140625,21574.73046875,,07/18/2017
21569.25,21640.75,21565.83984375,21640.75,,07/19/2017
21641.5390625,21661.91015625,21576.9609375,21611.779296875,,07/20/2017
21591.720703125,21592.609375,21503.779296875,21580.0703125,,07/21/2017
21577.779296875,21577.779296875,21496.130859375,21513.169921875,,07/24/2017
21638.560546875,21670.619140625,21577.369140625,21613.4296875,,07/25/2017
21690.380859375,21742.69921875,21683.2890625,21711.009765625,,07/26/2017
21717.419921875,21798.470703125,21687.849609375,21796.55078125,,07/27/2017
21787.509765625,21841.1796875,21756.119140625,21830.310546875,,07/28/2017
21863.390625,21929.80078125,21861.7109375,21891.119140625,,07/31/2017
21961.419921875,21990.9609375,21940.810546875,21963.919921875,,08/01/2017
22004.359375,22036.099609375,21967.4609375,22016.240234375,,08/02/2017
22007.580078125,22044.849609375,21991.3203125,22026.099609375,,08/03/2017
22058.390625,22092.810546875,22024.640625,22092.810546875,,08/04/2017
22100.19921875,22121.150390625,22081.970703125,22118.419921875,,08/07/2017
22095.140625,22179.109375,22057.2890625,22085.33984375,,08/08/2017
22022.33984375,22057.189453125,21996.689453125,22048.69921875,,08/09/2017
21988.19921875,21988.19921875,21843.939453125,21844.009765625,,08/10/2017
21883.3203125,21911.08984375,21842.740234375,21858.3203125,,08/11/2017
21945.640625,22019.23046875,21945.640625,21993.7109375,,08/14/2017
22029.91015625,22038.919921875,21971.48046875,21998.990234375,,08/15/2017
22031.9296875,22085.7109375,22002.470703125,22024.869140625,,08/16/2017
21984.740234375,21984.740234375,21750.3203125,21750.73046875,,08/17/2017
21724.880859375,21793.349609375,21641.630859375,21674.509765625,,08/18/2017
21671.359375,21718.740234375,21600.33984375,21703.75,,08/21/2017
21739.779296875,21912.830078125,21738.130859375,21899.890625,,08/22/2017
21850.26953125,21866.66015625,21808.390625,21812.08984375,,08/23/2017
21839.900390625,21870.109375,21765.8203125,21783.400390625,,08/24/2017
21819.080078125,21906.859375,21812.810546875,21813.669921875,,08/25/2017
21832.5,21861.490234375,21767.939453125,21808.400390625,,08/28/2017
21718.0,21879.220703125,21673.580078125,21865.369140625,,08/29/2017
21859.759765625,21914.259765625,21839.470703125,21892.4296875,,08/30/2017
21936.009765625,21985.759765625,21910.5,21948.099609375,,08/31/2017
21981.76953125,22038.970703125,21974.91015625,21987.560546875,,09/01/2017
21912.369140625,21921.08984375,21709.630859375,21753.310546875,,09/05/2017
21815.759765625,21849.240234375,21794.0703125,21807.640625,,09/06/2017
21820.380859375,21850.009765625,21745.7109375,21784.779296875,,09/07/2017
21764.4296875,21846.630859375,21731.119140625,21797.7890625,,09/08/2017
21927.7890625,22067.099609375,21927.7890625,22057.369140625,,09/11/2017
22090.560546875,22134.5703125,22087.08984375,22118.859375,,09/12/2017
22103.470703125,22158.1796875,22095.7890625,22158.1796875,,09/13/2017
22144.9609375,22216.439453125,22135.259765625,22203.48046875,,09/14/2017
22252.439453125,22275.01953125,22214.51953125,22268.33984375,,09/15/2017
22297.919921875,22355.619140625,22283.349609375,22331.349609375,,09/18/2017
22349.69921875,22386.009765625,22340.7109375,22370.80078125,,09/19/2017
22351.380859375,22413.259765625,22314.6796875,22412.58984375,,09/20/2017
22414.01953125,22419.509765625,22356.55078125,22359.23046875,,09/21/2017
22334.0703125,22364.310546875,22299.580078125,22349.58984375,,09/22/2017
22320.470703125,22359.880859375,22219.109375,22296.08984375,,09/25/2017
22322.029296875,22369.349609375,22279.51953125,22284.3203125,,09/26/2017
22330.9296875,22371.099609375,22254.9296875,22340.7109375,,09/27/2017
22306.830078125,22394.740234375,22288.970703125,22381.19921875,,09/28/2017
22358.470703125,22405.630859375,22332.9609375,22405.08984375,,09/29/2017
22423.470703125,22559.380859375,22416.0,22557.599609375,,10/02/2017
22564.44921875,22646.3203125,22562.900390625,22641.669921875,,10/03/2017
22645.669921875,22685.939453125,22632.80078125,22661.640625,,10/04/2017
22669.080078125,22777.0390625,22655.140625,22775.390625,,10/05/2017
22762.029296875,22773.669921875,22730.849609375,22773.669921875,,10/06/2017
22779.73046875,22803.369140625,22739.380859375,22761.0703125,,10/09/2017
22784.759765625,22850.509765625,22770.990234375,22830.6796875,,10/10/2017
22827.650390625,22872.890625,22821.66015625,22872.890625,,10/11/2017
22854.849609375,22884.8203125,22821.130859375,22841.009765625,,10/12/2017
22876.4296875,22905.330078125,22855.9296875,22871.720703125,,10/13/2017
22892.919921875,22960.119140625,22887.119140625,22956.9609375,,10/16/2017
22952.41015625,23002.19921875,22948.23046875,22997.439453125,,10/17/2017
23087.130859375,23172.9296875,23086.75,23157.599609375,,10/18/2017
23107.470703125,23167.240234375,23052.669921875,23163.0390625,,10/19/2017
23205.1796875,23328.83984375,23201.779296875,23328.630859375,,10/20/2017
23348.94921875,23368.369140625,23273.9609375,23273.9609375,,10/23/2017
23346.779296875,23485.25,23343.23046875,23441.759765625,,10/24/2017
23431.08984375,23451.509765625,23251.109375,23329.4609375,,10/25/2017
23380.890625,23459.83984375,23380.890625,23400.859375,,10/26/2017
23419.16015625,23449.400390625,23353.16015625,23434.189453125,,10/27/2017
23405.75,23428.75,23327.869140625,23348.740234375,,10/30/2017
23369.220703125,23406.349609375,23334.390625,23377.240234375,,10/31/2017
23442.900390625,23517.7109375,23388.91015625,23435.009765625,,11/01/2017
23463.240234375,23531.380859375,23350.98046875,23516.259765625,,11/02/2017
23549.58984375,23557.060546875,23481.5703125,23539.189453125,,11/03/2017
23533.9609375,23574.859375,23520.75,23548.419921875,,11/06/2017
23574.029296875,23602.119140625,23484.189453125,23557.23046875,,11/07/2017
23542.599609375,23575.0,23510.560546875,23563.359375,,11/08/2017
23492.08984375,23516.740234375,23310.01953125,23461.939453125,,11/09/2017
23432.7109375,23452.19921875,23392.9609375,23422.2109375,,11/10/2017
23367.470703125,23461.6796875,23343.33984375,23439.69921875,,11/13/2017
23388.400390625,23414.080078125,23271.5703125,23409.470703125,,11/14/2017
23334.58984375,23344.990234375,23242.75,23271.279296875,,11/15/2017
23365.33984375,23492.189453125,23365.33984375,23458.359375,,11/16/2017
23433.76953125,23433.76953125,23356.009765625,23358.240234375,,11/17/2017
23370.7109375,23456.880859375,23360.580078125,23430.330078125,,11/20/2017
23500.150390625,23617.80078125,23500.150390625,23590.830078125,,11/21/2017
23597.240234375,23605.76953125,23507.609375,23526.1796875,,11/22/2017
23552.75,23599.1796875,23551.58984375,23557.990234375,,11/24/2017
23552.859375,23638.919921875,23545.01953125,23580.779296875,,11/27/2017
23625.189453125,23849.609375,23617.109375,23836.7109375,,11/28/2017
23883.259765625,23959.759765625,23872.58984375,23940.6796875,,11/29/2017
24013.80078125,24327.8203125,24013.80078125,24272.349609375,,11/30/2017
24305.400390625,24322.060546875,23921.900390625,24231.58984375,,12/01/2017
24424.109375,24534.0390625,24288.189453125,24290.05078125,,12/04/2017
24335.009765625,24349.740234375,24155.279296875,24180.640625,,12/05/2017
24171.900390625,24229.349609375,24134.490234375,24140.91015625,,12/06/2017
24116.599609375,24262.880859375,24101.240234375,24211.48046875,,12/07/2017
24263.259765625,24330.119140625,24225.5,24329.16015625,,12/08/2017
24338.109375,24389.720703125,24314.740234375,24386.029296875,,12/11/2017
24452.9609375,24552.970703125,24443.830078125,24504.80078125,,12/12/2017
24525.189453125,24666.01953125,24518.30078125,24585.4296875,,12/13/2017
24631.009765625,24672.48046875,24508.66015625,24508.66015625,,12/14/2017
24585.7109375,24688.619140625,24584.439453125,24651.740234375,,12/15/2017
24739.560546875,24876.0703125,24739.560546875,24792.19921875,,12/18/2017
24834.380859375,24850.109375,24715.599609375,24754.75,,12/19/2017
24838.08984375,24852.439453125,24697.109375,24726.650390625,,12/20/2017
24778.259765625,24850.91015625,24766.26953125,24782.2890625,,12/21/2017
24764.0390625,24784.150390625,24717.509765625,24754.060546875,,12/22/2017
24715.83984375,24778.130859375,24708.419921875,24746.2109375,,12/26/2017
24766.51953125,24789.51953125,24731.6796875,24774.30078125,,12/27/2017
24807.2109375,24839.23046875,24797.130859375,24837.509765625,,12/28/2017
24849.630859375,24871.66015625,24719.220703125,24719.220703125,,12/29/2017
24809.349609375,24864.189453125,24741.69921875,24824.009765625,,01/02/2018
24850.44921875,24941.919921875,24825.55078125,24922.6796875,,01/03/2018
24964.859375,25105.9609375,24963.26953125,25075.130859375,,01/04/2018
25114.919921875,25299.7890625,25112.009765625,25295.869140625,,01/05/2018
25308.400390625,25311.990234375,25235.41015625,25283.0,,01/08/2018
25312.05078125,25439.779296875,25308.41015625,25385.80078125,,01/09/2018
25348.130859375,25404.919921875,25256.990234375,25369.130859375,,01/10/2018
25398.599609375,25575.419921875,25396.189453125,25574.73046875,,01/11/2018
25638.390625,25810.4296875,25633.080078125,25803.189453125,,01/12/2018
25987.619140625,26086.119140625,25702.990234375,25792.859375,,01/16/2018
25910.779296875,26130.44921875,25865.01953125,26115.650390625,,01/17/2018
26149.55078125,26153.419921875,25947.3203125,26017.810546875,,01/18/2018
25987.349609375,26071.720703125,25942.830078125,26071.720703125,,01/19/2018
26025.3203125,26215.23046875,25974.650390625,26214.599609375,,01/22/2018
26214.869140625,26246.189453125,26143.900390625,26210.810546875,,01/23/2018
26282.0703125,26392.80078125,26106.939453125,26252.119140625,,01/24/2018
26313.060546875,26458.25,26259.720703125,26392.7890625,,01/25/2018
26466.740234375,26616.7109375,26425.349609375,26616.7109375,,01/26/2018
26584.279296875,26608.900390625,26435.33984375,26439.48046875,,01/29/2018
26198.44921875,26256.990234375,26028.419921875,26076.890625,,01/30/2018
26268.169921875,26338.029296875,26050.98046875,26149.390625,,01/31/2018
26083.0390625,26306.69921875,26014.439453125,26186.7109375,,02/01/2018
26061.7890625,26061.7890625,25490.66015625,25520.9609375,,02/02/2018
25337.869140625,25520.529296875,23923.880859375,24345.75,,02/05/2018
24085.169921875,24946.23046875,23778.740234375,24912.76953125,,02/06/2018
24892.869140625,25293.9609375,24785.439453125,24893.349609375,,02/07/2018
24902.30078125,24903.6796875,23849.23046875,23860.4609375,,02/08/2018
23992.669921875,24382.140625,23360.2890625,24190.900390625,,02/09/2018
24337.759765625,24765.16015625,24290.48046875,24601.26953125,,02/12/2018
24540.330078125,24705.720703125,24421.029296875,24640.44921875,,02/13/2018
24535.8203125,24925.94921875,24490.359375,24893.490234375,,02/14/2018
25047.8203125,25203.94921875,24809.419921875,25200.369140625,,02/15/2018
25165.939453125,25432.419921875,25149.259765625,25219.380859375,,02/16/2018
25124.91015625,25179.009765625,24884.189453125,24964.75,,02/20/2018
24988.060546875,25267.990234375,24792.990234375,24797.779296875,,02/21/2018
24855.41015625,25156.720703125,24854.830078125,24962.48046875,,02/22/2018
25050.509765625,25313.91015625,25028.73046875,25309.990234375,,02/23/2018
25403.349609375,25732.80078125,25398.560546875,25709.26953125,,02/26/2018
25735.779296875,25800.349609375,25407.830078125,25410.029296875,,02/27/2018
25485.150390625,25576.150390625,25022.419921875,25029.19921875,,02/28/2018
25024.0390625,25185.349609375,24442.560546875,24608.98046875,,03/01/2018
24394.91015625,24592.4609375,24217.759765625,24538.060546875,,03/02/2018
24471.310546875,24961.0,24387.150390625,24874.759765625,,03/05/2018
24965.890625,24995.240234375,24708.41015625,24884.119140625,,03/06/2018
24758.150390625,24849.6796875,24535.119140625,24801.359375,,03/07/2018
24853.41015625,24950.490234375,24703.05078125,24895.2109375,,03/08/2018
25004.890625,25336.330078125,25004.890625,25335.740234375,,03/09/2018
25372.439453125,25449.150390625,25152.01953125,25178.609375,,03/12/2018
25257.75,25376.400390625,24947.5,25007.029296875,,03/13/2018
25086.970703125,25130.119140625,24668.830078125,24758.119140625,,03/14/2018
24837.2890625,25053.869140625,24753.2890625,24873.66015625,,03/15/2018
24877.33984375,25031.0,24857.08984375,24946.509765625,,03/16/2018
24893.689453125,24893.689453125,24453.140625,24610.91015625,,03/19/2018
24650.640625,24803.609375,24650.640625,24727.26953125,,03/20/2018
24723.490234375,24977.650390625,24655.400390625,24682.310546875,,03/21/2018
24526.009765625,24526.009765625,23938.740234375,23957.890625,,03/22/2018
23995.1796875,24108.470703125,23509.060546875,23533.19921875,,03/23/2018
23825.740234375,24232.30078125,23741.220703125,24202.599609375,,03/26/2018
24276.619140625,24446.220703125,23708.73046875,23857.7109375,,03/27/2018
23883.080078125,24092.470703125,23728.669921875,23848.419921875,,03/28/2018
23949.1796875,24314.30078125,23928.130859375,24103.109375,,03/29/2018
24076.599609375,24123.80078125,23344.51953125,23644.189453125,,04/02/2018
23698.330078125,24044.349609375,23664.330078125,24033.359375,,04/03/2018
23654.150390625,24308.9609375,23523.16015625,24264.30078125,,04/04/2018
24313.91015625,24622.259765625,24313.91015625,24505.220703125,,04/05/2018
24373.599609375,24434.400390625,23738.19921875,23932.759765625,,04/06/2018
24037.51953125,24373.1796875,23954.830078125,23979.099609375,,04/09/2018
24198.94921875,24511.349609375,24198.94921875,24408.0,,04/10/2018
24274.189453125,24366.5703125,24150.869140625,24189.44921875,,04/11/2018
24302.8203125,24592.119140625,24302.8203125,24483.05078125,,04/12/2018
24582.8203125,24646.44921875,24243.740234375,24360.140625,,04/13/2018
24483.150390625,24675.359375,24480.19921875,24573.0390625,,04/16/2018
24681.7890625,24858.970703125,24681.7890625,24786.630859375,,04/17/2018
24820.849609375,24832.5390625,24721.08984375,24748.0703125,,04/18/2018
24711.30078125,24762.48046875,24557.029296875,24664.890625,,04/19/2018
24657.390625,24678.0703125,24375.0390625,24462.939453125,,04/20/2018
24488.0703125,24536.890625,24328.5390625,24448.689453125,,04/23/2018
24579.939453125,24579.939453125,23828.73046875,24024.130859375,,04/24/2018
24070.19921875,24146.33984375,23823.080078125,24083.830078125,,04/25/2018
24128.720703125,24402.4609375,24128.720703125,24322.33984375,,04/26/2018
